"","lon","lat","elevation","time","temperature","Salinity"
"753",-149.9130410515,-17.5174444634,"12.15",2019-01-09 15:38:42,29.41,32.5844
"754",-149.9130490981,-17.5174697768,"12.15",2019-01-09 15:38:57,29.4,32.6284
"755",-149.9130609166,-17.5175015442,"11.67",2019-01-09 15:39:12,29.35,32.638
"756",-149.9130552169,-17.517540101,"11.67",2019-01-09 15:39:27,29.36,32.6313
"757",-149.9130300712,-17.517589638,"11.67",2019-01-09 15:39:42,29.35,32.5847
"758",-149.9130081106,-17.5176235009,"11.67",2019-01-09 15:39:57,29.32,32.6467
"759",-149.9130066019,-17.5176672544,"11.19",2019-01-09 15:40:12,29.32,32.6221
"760",-149.9130076915,-17.5177026261,"11.19",2019-01-09 15:40:27,29.35,32.6018
"761",-149.9130227789,-17.5177271012,"11.19",2019-01-09 15:40:42,29.37,32.6088
"762",-149.9130390398,-17.5177399255,"11.19",2019-01-09 15:40:57,29.32,32.6144
"763",-149.9130480085,-17.5177630596,"10.71",2019-01-09 15:41:12,29.32,32.664
"764",-149.9130581506,-17.5177792367,"10.71",2019-01-09 15:41:27,29.3,32.6407
"765",-149.9130391236,-17.5178381614,"10.71",2019-01-09 15:41:42,29.31,32.6629
"766",-149.9129869882,-17.5178963318,"10.71",2019-01-09 15:41:57,29.33,32.6329
"767",-149.9129630998,-17.5179516524,"10.23",2019-01-09 15:42:12,29.35,32.6112
"768",-149.9129681289,-17.5179772172,"10.71",2019-01-09 15:42:27,29.34,32.6429
"769",-149.912975505,-17.5180113316,"10.23",2019-01-09 15:42:42,29.34,32.5978
"770",-149.912985228,-17.5180448592,"10.23",2019-01-09 15:42:57,29.33,32.6048
"771",-149.9129853118,-17.5180725195,"10.23",2019-01-09 15:43:12,29.31,32.6021
"772",-149.9129908439,-17.5181037001,"10.71",2019-01-09 15:43:27,29.34,32.6767
"773",-149.9130114634,-17.5181539916,"10.71",2019-01-09 15:43:42,29.3,32.5969
"774",-149.91300283,-17.518243175,"10.71",2019-01-09 15:43:57,29.32,32.6329
"775",-149.9129766785,-17.5183173548,"10.71",2019-01-09 15:44:12,29.33,32.6716
"776",-149.9129344337,-17.5183671433,"10.23",2019-01-09 15:44:27,29.34,32.669
"777",-149.9128833041,-17.5184206199,"10.71",2019-01-09 15:44:42,29.28,32.6525
"778",-149.9128429871,-17.5184721686,"10.71",2019-01-09 15:44:57,29.3,32.639
"779",-149.9128007423,-17.5185236335,"10.23",2019-01-09 15:45:12,29.36,32.5982
"780",-149.9127680529,-17.5185553171,"10.71",2019-01-09 15:45:27,29.43,32.5013
"781",-149.9127311725,-17.5185961369,"10.71",2019-01-09 15:45:42,29.45,32.5742
"782",-149.9127052724,-17.5186297484,"10.23",2019-01-09 15:45:57,29.49,32.5389
"783",-149.9127001595,-17.5186353642,"10.23",2019-01-09 15:46:12,29.52,32.5393
"784",-149.9126882572,-17.5186476018,"10.71",2019-01-09 15:46:27,29.51,32.5216
"785",-149.9126730021,-17.5186501164,"10.23",2019-01-09 15:46:42,29.49,32.5476
"786",-149.9126587529,-17.5186569896,"10.23",2019-01-09 15:46:57,29.53,32.5412
"787",-149.9126483593,-17.5186588336,"10.23",2019-01-09 15:47:12,29.57,32.5306
"788",-149.9126369599,-17.5186615158,"10.23",2019-01-09 15:47:27,29.61,32.4995
"789",-149.9126165081,-17.5186595879,"10.23",2019-01-09 15:47:42,29.63,32.3184
"790",-149.9125991575,-17.5186562352,"10.23",2019-01-09 15:47:57,29.5,31.4075
"791",-149.912595721,-17.5186594203,"9.75",2019-01-09 15:48:12,29.45,30.9163
"792",-149.9125868361,-17.5186545588,"10.23",2019-01-09 15:48:27,29.4,30.7496
"793",-149.9125670549,-17.518657241,"9.75",2019-01-09 15:48:42,29.31,29.9491
"794",-149.912577197,-17.5186722446,"9.27",2019-01-09 15:48:57,28.89,27.739
"795",-149.9125912786,-17.5186890084,"9.27",2019-01-09 15:49:12,29.43,31.4465
"796",-149.9126007501,-17.5187078677,"8.79",2019-01-09 15:49:27,29.35,30.9251
"797",-149.9126374628,-17.5187570695,"8.79",2019-01-09 15:49:42,29.47,31.6194
"798",-149.9126818869,-17.5188182574,"9.27",2019-01-09 15:49:57,29.39,31.0927
"799",-149.9127255566,-17.518884223,"9.27",2019-01-09 15:50:12,29.51,32.5775
"800",-149.9127650354,-17.5189659465,"8.79",2019-01-09 15:50:27,29.37,32.632
"801",-149.9127937015,-17.5190360192,"9.27",2019-01-09 15:50:42,29.27,32.6717
"802",-149.9127970543,-17.5190594885,"9.27",2019-01-09 15:50:57,29.35,32.6501
"803",-149.912819434,-17.5190829579,"9.27",2019-01-09 15:51:12,29.34,32.653
"804",-149.9128176738,-17.5190705527,"9.27",2019-01-09 15:51:27,29.34,32.6738
"805",-149.9128344376,-17.5190820359,"9.27",2019-01-09 15:51:42,29.33,32.6767
"806",-149.9128650315,-17.5191341713,"8.79",2019-01-09 15:51:57,29.34,32.6412
"807",-149.9128584936,-17.5192096923,"8.79",2019-01-09 15:52:12,29.39,32.6567
"808",-149.9128558952,-17.5192158949,"9.27",2019-01-09 15:52:27,29.39,32.5744
"809",-149.9128522072,-17.5192155596,"8.79",2019-01-09 15:52:42,29.39,32.6117
"810",-149.9128376227,-17.5192167331,"8.79",2019-01-09 15:52:57,29.37,32.6667
"811",-149.9128272291,-17.5192339998,"8.79",2019-01-09 15:53:12,29.4,32.6381
"812",-149.9128278997,-17.5192243606,"8.79",2019-01-09 15:53:27,29.37,32.6506
"813",-149.9128177576,-17.5192089379,"8.79",2019-01-09 15:53:42,29.36,32.6989
"814",-149.9128070287,-17.519205166,"8.79",2019-01-09 15:53:57,29.37,32.6591
"815",-149.9128247146,-17.5192106143,"8.79",2019-01-09 15:54:12,29.36,32.6579
"816",-149.9128232058,-17.5192279648,"8.31",2019-01-09 15:54:27,29.36,32.6663
"817",-149.9128111359,-17.5192153081,"8.31",2019-01-09 15:54:42,29.37,32.6432
"818",-149.9128114711,-17.5192117877,"8.31",2019-01-09 15:54:57,29.36,32.6666
"819",-149.9128117226,-17.5192138832,"8.79",2019-01-09 15:55:12,29.36,32.6586
"820",-149.9128198531,-17.5192062557,"8.31",2019-01-09 15:55:27,29.37,32.6354
"821",-149.9128162488,-17.5192202535,"8.31",2019-01-09 15:55:42,29.37,32.6521
"822",-149.9128158297,-17.5192011427,"8.79",2019-01-09 15:55:57,29.37,32.6192
"823",-149.9128174223,-17.5191978738,"8.79",2019-01-09 15:56:12,29.36,32.6427
"824",-149.9128361139,-17.5192400347,"8.31",2019-01-09 15:56:27,29.36,32.6388
"825",-149.9128392152,-17.5192411244,"8.31",2019-01-09 15:56:42,29.36,32.6349
"826",-149.912820356,-17.5192103628,"8.31",2019-01-09 15:56:57,29.36,32.6433
"827",-149.9128113873,-17.5192034058,"8.79",2019-01-09 15:57:12,29.36,32.6434
"828",-149.9128163327,-17.5192088541,"8.79",2019-01-09 15:57:27,29.35,32.601
"829",-149.9128056038,-17.5192133803,"6.87",2019-01-09 15:57:42,29.34,32.6864
"830",-149.9128095433,-17.5192266237,"0.62",2019-01-09 15:57:57,29.36,32.6481
"831",-149.9128288217,-17.5192371849,"8.31",2019-01-09 15:58:12,29.34,32.7074
"832",-149.9128321745,-17.5192335807,"8.79",2019-01-09 15:58:27,29.35,32.6552
"833",-149.9128420651,-17.5192411244,"8.31",2019-01-09 15:58:42,29.31,32.6828
"834",-149.91283888,-17.5192451477,"8.79",2019-01-09 15:58:57,29.32,32.6679
"835",-149.9128136504,-17.519237604,"8.79",2019-01-09 15:59:12,29.33,32.6984
"836",-149.9128145725,-17.519242717,"8.79",2019-01-09 15:59:27,29.33,32.711
"837",-149.9128355272,-17.5192434713,"9.27",2019-01-09 15:59:42,29.3,32.6573
"838",-149.912832845,-17.5192469079,"9.27",2019-01-09 15:59:57,29.32,32.6768
"839",-149.9128341861,-17.5192452315,"9.27",2019-01-09 16:00:12,29.33,32.6495
"840",-149.9128255527,-17.5192358438,"8.79",2019-01-09 16:00:27,29.33,32.6827
"841",-149.9128236249,-17.5192295574,"8.79",2019-01-09 16:00:42,29.33,32.6829
"842",-149.9128258042,-17.5192277133,"8.79",2019-01-09 16:00:57,29.33,32.6665
"843",-149.9128128961,-17.5192307308,"8.79",2019-01-09 16:01:12,29.34,32.6598
"844",-149.9128066096,-17.519226037,"8.79",2019-01-09 16:01:27,29.35,32.6656
"845",-149.9128260557,-17.5192106143,"8.79",2019-01-09 16:01:42,29.35,32.641
"846",-149.9128098786,-17.5191775057,"9.27",2019-01-09 16:01:57,29.35,32.7238
"847",-149.9127822183,-17.5191423018,"9.27",2019-01-09 16:02:12,29.34,32.6482
"848",-149.9128252175,-17.5191360153,"9.27",2019-01-09 16:02:27,29.3,32.7253
"849",-149.9128694739,-17.5191348419,"8.79",2019-01-09 16:02:42,29.33,32.7008
"850",-149.912905097,-17.5191275496,"9.27",2019-01-09 16:02:57,29.37,32.6446
"851",-149.9129252974,-17.5191014819,"9.27",2019-01-09 16:03:12,29.4,32.6573
"852",-149.9129322544,-17.5190674514,"9.27",2019-01-09 16:03:27,29.4,32.674
"853",-149.912942145,-17.5190249551,"9.75",2019-01-09 16:03:42,29.4,32.6577
"854",-149.9129316676,-17.5189757533,"9.27",2019-01-09 16:03:57,29.41,32.6593
"855",-149.9129083659,-17.5189340115,"9.27",2019-01-09 16:04:12,29.4,32.6374
"856",-149.912899565,-17.5188959576,"9.27",2019-01-09 16:04:27,29.39,32.665
"857",-149.9128742516,-17.5188608374,"9.75",2019-01-09 16:04:42,29.37,32.7203
"858",-149.9128568172,-17.5188219454,"8.79",2019-01-09 16:04:57,29.36,32.6653
"859",-149.912841646,-17.51878649,"9.27",2019-01-09 16:05:12,29.34,32.6502
"860",-149.9128105491,-17.5187520403,"9.27",2019-01-09 16:05:27,29.32,32.6723
"861",-149.9127820507,-17.51871516,"9.27",2019-01-09 16:05:42,29.3,32.6737
"862",-149.9127530493,-17.5186756812,"8.79",2019-01-09 16:05:57,29.34,32.659
"863",-149.9127458408,-17.5186385494,"8.79",2019-01-09 16:06:12,29.47,32.5704
"864",-149.9127275683,-17.5185999926,"8.79",2019-01-09 16:06:27,29.52,32.5366
"865",-149.912693454,-17.518570153,"8.79",2019-01-09 16:06:42,29.55,32.5493
"866",-149.9126926158,-17.5185337756,"8.79",2019-01-09 16:06:57,29.56,32.5015
"867",-149.912693454,-17.5185264833,"9.27",2019-01-09 16:07:12,29.57,32.4949
"868",-149.912693454,-17.5185346138,"8.79",2019-01-09 16:07:27,29.58,32.5047
"869",-149.9126897659,-17.518545175,"5.91",2019-01-09 16:07:42,29.58,32.5008
"870",-149.9126831442,-17.5185325183,"4.46",2019-01-09 16:07:57,29.58,32.5215
"871",-149.9126936216,-17.5185344461,"7.83",2019-01-09 16:08:12,29.57,32.512
"872",-149.9126921128,-17.518535452,"8.79",2019-01-09 16:08:27,29.55,32.5422
"873",-149.9126909394,-17.5185246393,"8.31",2019-01-09 16:08:42,29.53,32.5478
"874",-149.9126939569,-17.5185378827,"8.79",2019-01-09 16:08:57,29.53,32.515
"875",-149.9126780313,-17.518523382,"8.79",2019-01-09 16:09:12,29.53,32.5316
"876",-149.9126864132,-17.5185212865,"9.27",2019-01-09 16:09:27,29.53,32.5483
"877",-149.9126733374,-17.5185308419,"8.79",2019-01-09 16:09:42,29.52,32.5306
"878",-149.9126752652,-17.5185281597,"8.79",2019-01-09 16:09:57,29.55,32.5226
"879",-149.9126928672,-17.5185244717,"8.79",2019-01-09 16:10:12,29.5,32.5609
"880",-149.9126861617,-17.5185276568,"8.31",2019-01-09 16:10:27,29.53,32.5736
"881",-149.9126919452,-17.518541906,"8.79",2019-01-09 16:10:42,29.53,32.545
"882",-149.9126931187,-17.5185440853,"8.31",2019-01-09 16:10:57,29.55,32.5439
"883",-149.9126898497,-17.5185461808,"8.31",2019-01-09 16:11:12,29.52,32.5439
"884",-149.9126952142,-17.5185343623,"8.79",2019-01-09 16:11:27,29.53,32.5743
"885",-149.912689263,-17.5185337756,"7.83",2019-01-09 16:11:42,29.52,32.5772
"886",-149.9126888439,-17.5185505394,"8.31",2019-01-09 16:11:57,29.53,32.5211
"887",-149.9126880057,-17.5185405649,"8.31",2019-01-09 16:12:12,29.52,32.5775
"888",-149.9126956332,-17.5185342785,"8.31",2019-01-09 16:12:27,29.53,32.5092
"889",-149.9126911908,-17.5185379665,"8.31",2019-01-09 16:12:42,29.48,32.49
"890",-149.9126863293,-17.5185128208,"8.31",2019-01-09 16:12:57,29.51,32.5602
"891",-149.9126890115,-17.5185165089,"8.31",2019-01-09 16:13:12,29.52,32.5535
"892",-149.9126724154,-17.5184782036,"7.83",2019-01-09 16:13:27,29.51,32.5852
"893",-149.9126352835,-17.5184796285,"8.31",2019-01-09 16:13:42,29.51,32.5853
"894",-149.9126018398,-17.518470576,"7.83",2019-01-09 16:13:57,29.52,32.5458
"895",-149.9125967268,-17.518445095,"8.31",2019-01-09 16:14:12,29.47,32.58
"896",-149.9125844892,-17.5184181053,"7.83",2019-01-09 16:14:27,29.49,32.5665
"897",-149.9125562422,-17.5184114836,"8.31",2019-01-09 16:14:42,28.44,27.4018
"898",-149.9125226308,-17.5183889363,"8.31",2019-01-09 16:14:57,28.22,26.5823
"899",-149.9125162605,-17.5183694065,"8.31",2019-01-09 16:15:12,28.03,25.6509
"900",-149.9125217088,-17.5183613598,"8.31",2019-01-09 16:15:27,28.37,27.2782
"901",-149.9125101417,-17.5183752738,"8.31",2019-01-09 16:15:42,29.16,30.8472
"902",-149.9125212897,-17.5183590129,"8.31",2019-01-09 16:15:57,29.32,31.4628
"903",-149.9125249777,-17.5183595158,"8.79",2019-01-09 16:16:12,29.24,31.0591
"904",-149.9125097226,-17.5183823984,"8.31",2019-01-09 16:16:27,29.28,31.2389
"905",-149.9125118181,-17.5183901936,"8.31",2019-01-09 16:16:42,28.12,24.9645
"906",-149.9125150871,-17.5183836557,"8.31",2019-01-09 16:16:57,28.09,25.2858
"907",-149.9125144165,-17.5183744356,"7.83",2019-01-09 16:17:12,28.36,27.4949
"908",-149.9124946352,-17.5183609407,"7.83",2019-01-09 16:17:27,28.79,29.6025
"909",-149.9125001673,-17.5183609407,"7.83",2019-01-09 16:17:42,29.09,30.9313
"910",-149.912502598,-17.5183387287,"8.31",2019-01-09 16:17:57,29.28,31.5643
"911",-149.9125169311,-17.518327916,"7.83",2019-01-09 16:18:12,29.48,32.465
"912",-149.9125386402,-17.5182988308,"8.31",2019-01-09 16:18:27,29.53,32.5173
"913",-149.9125366285,-17.5182571728,"8.31",2019-01-09 16:18:42,29.55,32.4876
"914",-149.9125191942,-17.5182150956,"7.83",2019-01-09 16:18:57,29.57,32.4905
"915",-149.9124852475,-17.5181844179,"8.31",2019-01-09 16:19:12,29.57,32.5194
"916",-149.9124678131,-17.5181563385,"8.31",2019-01-09 16:19:27,29.61,32.4638
"917",-149.9124207068,-17.5181705877,"8.31",2019-01-09 16:19:42,29.6,32.4584
"918",-149.912396064,-17.518121805,"8.31",2019-01-09 16:19:57,29.61,32.4887
"919",-149.9123763666,-17.5181057956,"8.79",2019-01-09 16:20:12,29.6,32.4629
"920",-149.9123535678,-17.5180969946,"8.79",2019-01-09 16:20:27,29.6,32.4836
"921",-149.9123150948,-17.5180731062,"8.31",2019-01-09 16:20:42,29.69,32.3369
"922",-149.9123110715,-17.518050056,"7.83",2019-01-09 16:20:57,29.73,32.3509
"923",-149.9123000074,-17.5180121697,"8.31",2019-01-09 16:21:12,29.71,32.2668
"924",-149.9123169389,-17.5179803185,"8.31",2019-01-09 16:21:27,29.71,32.3077
"925",-149.9123213813,-17.5179466233,"8.31",2019-01-09 16:21:42,29.67,32.3022
"926",-149.9123164359,-17.5179126766,"7.83",2019-01-09 16:21:57,29.71,32.2714
"927",-149.9123178609,-17.5178836752,"8.79",2019-01-09 16:22:12,29.76,32.2827
"928",-149.9123202916,-17.5178433582,"8.31",2019-01-09 16:22:27,29.73,32.2989
"929",-149.9123056233,-17.5178140216,"7.83",2019-01-09 16:22:42,29.68,32.3614
"930",-149.9122996721,-17.5177757163,"8.31",2019-01-09 16:22:57,29.69,32.3711
"931",-149.9122939724,-17.5177281909,"8.31",2019-01-09 16:23:12,29.64,32.3234
"932",-149.9122953136,-17.5176916458,"8.31",2019-01-09 16:23:27,29.66,32.359
"933",-149.9123011809,-17.5176661648,"7.83",2019-01-09 16:23:42,29.61,32.3725
"934",-149.9123019353,-17.5176233333,"8.31",2019-01-09 16:23:57,29.59,32.3414
"935",-149.9122764543,-17.5175721198,"8.31",2019-01-09 16:24:12,29.61,32.3322
"936",-149.9122912902,-17.5175589602,"8.31",2019-01-09 16:24:27,29.56,32.4109
"937",-149.9122915417,-17.5175737962,"8.79",2019-01-09 16:24:42,29.61,32.4263
"938",-149.912300678,-17.517572958,"8.31",2019-01-09 16:24:57,29.6,32.3883
"939",-149.912315011,-17.5175741315,"7.83",2019-01-09 16:25:12,29.61,32.3817
"940",-149.9122943077,-17.5175728742,"7.83",2019-01-09 16:25:27,29.6,32.3724
"941",-149.912283998,-17.5175640732,"8.31",2019-01-09 16:25:42,29.6,32.4052
"942",-149.9122914579,-17.5175648276,"7.83",2019-01-09 16:25:57,29.61,32.4108
"943",-149.9122965708,-17.5175654143,"8.31",2019-01-09 16:26:12,29.61,32.3498
"944",-149.9122942239,-17.5175633188,"8.79",2019-01-09 16:26:27,29.6,32.369
"945",-149.9122870993,-17.5175671745,"8.31",2019-01-09 16:26:42,29.6,32.4181
"946",-149.9122976605,-17.5175718684,"8.31",2019-01-09 16:26:57,29.61,32.3666
"947",-149.9122884404,-17.5175814237,"8.31",2019-01-09 16:27:12,29.6,32.3695
"948",-149.9122965708,-17.5175894704,"8.31",2019-01-09 16:27:27,29.61,32.3629
"949",-149.912285842,-17.5175628159,"8.79",2019-01-09 16:27:42,29.6,32.4188
"950",-149.9122782983,-17.517564157,"8.31",2019-01-09 16:27:57,29.6,32.3741
"951",-149.912275197,-17.5175569486,"8.79",2019-01-09 16:28:12,29.57,32.4272
"952",-149.9122787174,-17.5175662525,"8.79",2019-01-09 16:28:27,29.59,32.4138
"953",-149.9122906197,-17.5175670069,"8.79",2019-01-09 16:28:42,29.61,32.3596
"954",-149.9122836627,-17.517562313,"8.31",2019-01-09 16:28:57,29.64,32.3477
"NA.1",NA,NA,NA,NA,NA,NA
"956",-149.9122827407,-17.5175662525,"8.31",2019-01-09 16:29:27,29.53,32.402
"957",-149.9122874346,-17.517559547,"8.79",2019-01-09 16:29:42,29.56,32.4104
"958",-149.9122791365,-17.5175627321,"8.79",2019-01-09 16:29:57,29.56,32.3616
"959",-149.9123005103,-17.5175599661,"8.31",2019-01-09 16:30:12,29.56,32.4271
"960",-149.912326159,-17.5175286178,"8.79",2019-01-09 16:30:27,29.55,32.434
"961",-149.9123208784,-17.5174958445,"8.31",2019-01-09 16:30:42,29.56,32.4438
"962",-149.912309479,-17.5174580421,"8.79",2019-01-09 16:30:57,29.52,32.3771
"963",-149.9123342894,-17.5174209103,"7.83",2019-01-09 16:31:12,29.58,32.3531
"964",-149.9123337865,-17.5174009614,"8.79",2019-01-09 16:31:27,29.59,32.4732
"965",-149.9123192858,-17.5174049009,"8.31",2019-01-09 16:31:42,29.58,32.3738
"966",-149.9123174418,-17.5174186472,"8.31",2019-01-09 16:31:57,29.6,32.3889
"967",-149.9123070482,-17.517429376,"8.31",2019-01-09 16:32:12,29.6,32.4259
"968",-149.9123005103,-17.5174262747,"8.31",2019-01-09 16:32:27,29.58,32.3661
"969",-149.9123016,-17.5174209103,"8.31",2019-01-09 16:32:42,29.61,32.4605
"970",-149.9123190343,-17.5174323935,"7.83",2019-01-09 16:32:57,29.6,32.3896
"971",-149.9123120774,-17.5174245145,"8.31",2019-01-09 16:33:12,29.6,32.3857
"972",-149.9123161007,-17.5174090918,"8.31",2019-01-09 16:33:27,29.59,32.3926
"973",-149.9123118259,-17.5173997879,"8.31",2019-01-09 16:33:42,29.59,32.4582
"974",-149.9123183638,-17.5174049009,"8.31",2019-01-09 16:33:57,29.57,32.4474
"975",-149.9123268295,-17.517406242,"8.31",2019-01-09 16:34:12,29.59,32.4586
"976",-149.9123124126,-17.5174103491,"8.31",2019-01-09 16:34:27,29.52,32.4612
"977",-149.9123062938,-17.5174002908,"8.31",2019-01-09 16:34:42,29.53,32.4505
"978",-149.9123100657,-17.5174018834,"8.79",2019-01-09 16:34:57,29.57,32.3991
"979",-149.9123129155,-17.5174146239,"8.79",2019-01-09 16:35:12,29.58,32.4047
"980",-149.912335882,-17.5174101815,"8.79",2019-01-09 16:35:27,29.59,32.4267
"981",-149.9123313557,-17.5174168032,"8.79",2019-01-09 16:35:42,29.58,32.4377
"982",-149.9123313557,-17.5174323935,"8.31",2019-01-09 16:35:57,29.56,32.4024
"983",-149.9123211298,-17.5174374226,"8.79",2019-01-09 16:36:12,29.59,32.4109
"984",-149.9123157654,-17.5174457207,"8.79",2019-01-09 16:36:27,29.57,32.4082
"985",-149.912314089,-17.5174540188,"8.31",2019-01-09 16:36:42,29.6,32.4208
"986",-149.9123260751,-17.5174476486,"8.31",2019-01-09 16:36:57,29.59,32.4114
"987",-149.9123275839,-17.5174628198,"8.31",2019-01-09 16:37:12,29.58,32.4019
"988",-149.9122962356,-17.517458545,"8.31",2019-01-09 16:37:27,29.56,32.4197
"989",-149.9122350477,-17.5174536835,"8.79",2019-01-09 16:37:42,29.48,32.4251
"990",-149.9122394063,-17.5174571201,"8.79",2019-01-09 16:37:57,29.33,32.1498
"992",-149.9122380652,-17.5174505822,"8.79",2019-01-09 16:38:27,29.23,31.1713
"993",-149.9122400768,-17.5174479838,"8.31",2019-01-09 16:38:42,29.32,32.2013
"994",-149.9122195411,-17.5174515042,"8.31",2019-01-09 16:38:57,29.4,32.208
"995",-149.9122228101,-17.517459048,"8.31",2019-01-09 16:39:12,29.24,32.0588
"996",-149.9122230615,-17.5174706988,"8.79",2019-01-09 16:39:27,29.3,32.1267
"997",-149.912197832,-17.5174676813,"8.79",2019-01-09 16:39:42,29.25,32.1526
